,date,description,id,price,region,title,url
32,2016-12-18 16:24,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5918205592,$1000, (pompano beach),Boat trailer Dual Tandem axle,https://miami.craigslist.org/brw/brw/boa/5918205592.html
33,2016-12-18 16:23,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924618186,$68000, (Ft Myers Beach),2001 Hunter 380 Sailboat,https://miami.craigslist.org/brw/brw/boa/5924618186.html
34,2016-12-18 15:55,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924584200,$25000, (Deerfield Beach),2008 21ft Cobia 206 w/ Yamaha F150 Four Stroke,https://miami.craigslist.org/brw/brw/boa/5924584200.html
35,2016-12-18 15:54,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924583214,$315, (west broward),3.3 evinrude,https://miami.craigslist.org/brw/brw/boa/5924583214.html
36,2016-12-18 15:42,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5909224518,$1300, (Hollywood),** 16 Sail Hobie Catamaran **,https://miami.craigslist.org/brw/brw/boa/5909224518.html
37,2016-12-18 15:41,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924566251,$415, (west broward),yamaha 4hp.,https://miami.craigslist.org/brw/brw/boa/5924566251.html
38,2016-12-18 15:34,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924557865,$3000," (Tamarac,fl)",FLATS BOAT 15.5 FT Agressor by starline,https://miami.craigslist.org/brw/brw/boa/5924557865.html
39,2016-12-18 15:29,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924550225,$18750,,1996 Pro Line 240 Sport Center Console,https://miami.craigslist.org/brw/brw/boa/5924550225.html
40,2016-12-18 14:59,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924512178,,,1993 Magnum Missle 17Ft.Tunnel 2.4 Bridgeport,https://miami.craigslist.org/brw/brw/boa/5924512178.html
41,2016-12-18 14:57,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924509259,$4000, (Pompano),Seabird Condor Fly *Reduced* Bring offers,https://miami.craigslist.org/brw/brw/boa/5924509259.html
42,2016-12-18 14:51,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924501768,,,Well craft 25 Sportman A Fishing Machine,https://miami.craigslist.org/brw/brw/boa/5924501768.html
43,2016-12-18 14:47,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5891479131,$10, (FT LDLE),"STAINLESS CLEATS 6""",https://miami.craigslist.org/brw/brw/boa/5891479131.html
44,2016-12-18 14:20,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5907037458,$50, (Tamarac),Binolux 7X50 Water Resistant Shockproof Binocs,https://miami.craigslist.org/brw/brw/boa/5907037458.html
45,2016-12-18 14:10,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924447507,$600, (hollywood),dock for rent hollywood A1A,https://miami.craigslist.org/brw/brw/boa/5924447507.html
46,2016-12-18 14:08,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924444953,$299, (Fort Lauderdale),Oldtown canoe,https://miami.craigslist.org/brw/brw/boa/5924444953.html
47,2016-12-18 14:06,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5917650782,$7250, (Hollywood),1988 21' Stratos,https://miami.craigslist.org/brw/brw/boa/5917650782.html
48,2016-12-18 14:01,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924435517,$61900,,CORSAIR F28R Trimaran 8/98,https://miami.craigslist.org/brw/brw/boa/5924435517.html
49,2016-12-18 13:47,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5888963949,$13500,,1997 Dusky fishing Boat center console,https://miami.craigslist.org/brw/brw/boa/5888963949.html
50,2016-12-18 13:31,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924395049,$13500,,24ft Bayliner Bowrider,https://miami.craigslist.org/brw/brw/boa/5924395049.html
51,2016-12-18 13:25,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5917316703,$395, (south Fl),"Fish cleaning stations, 24 inches deep w/ star board top",https://miami.craigslist.org/brw/brw/boa/5917316703.html
52,2016-12-18 13:14,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924344693,$9500,,23' Polar Dynasty Center Consel,https://miami.craigslist.org/brw/brw/boa/5924344693.html
53,2016-12-18 13:00,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924353807,,,chaparal 234,https://miami.craigslist.org/brw/brw/boa/5924353807.html
54,2016-12-18 12:46,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5921516424,$1300, (Hollywood),** 16 Sail Hobie Catamaran **,https://miami.craigslist.org/brw/brw/boa/5921516424.html
55,2016-12-18 12:45,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924334836,$12500, (Coral Springs),2002 Glastron SX 195,https://miami.craigslist.org/brw/brw/boa/5924334836.html
56,2016-12-18 12:41,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5921672275,$11000, (fort lauderdale),fun awsome Boat,https://miami.craigslist.org/brw/brw/boa/5921672275.html
57,2016-12-18 12:41,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5920538426,$11000, (fort lauderdale),dive boat,https://miami.craigslist.org/brw/brw/boa/5920538426.html
58,2016-12-18 12:41,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5921673900,$11000, (fort lauderdale),jet drive boat,https://miami.craigslist.org/brw/brw/boa/5921673900.html
59,2016-12-18 12:41,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5921672849,$11000, (fort lauderdale),Party Boat,https://miami.craigslist.org/brw/brw/boa/5921672849.html
60,2016-12-18 12:41,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5921674665,$11000, (fort lauderdale),Islandia sea doo,https://miami.craigslist.org/brw/brw/boa/5921674665.html
61,2016-12-18 12:41,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5921671585,$11000, (fort lauderdale),ski boat,https://miami.craigslist.org/brw/brw/boa/5921671585.html
62,2016-12-18 12:40,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5902041623,$45, (Ft. Lauderdale),Marine Port Lights Windows *NEW*,https://miami.craigslist.org/brw/brw/boa/5902041623.html
63,2016-12-18 12:40,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5902165882,$60, (Ft. Lauderdlae),Marine Deck Vents *New*,https://miami.craigslist.org/brw/brw/boa/5902165882.html
64,2016-12-18 12:40,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924327991,$3200, (Fort Lauderdale),1970 11 ft. Boston Whaler,https://miami.craigslist.org/brw/brw/boa/5924327991.html
65,2016-12-18 12:38,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5896512606,$1, (Miramar),Inflatable boat,https://miami.craigslist.org/brw/brw/boa/5896512606.html
66,2016-12-18 12:27,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5919300622,$999, (Hollywood),1987 GLASS MASTER 18FT CUDDY CABIN,https://miami.craigslist.org/brw/brw/boa/5919300622.html
67,2016-12-18 12:25,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924309239,$88,,"32' Contender great shape ""Low houers""",https://miami.craigslist.org/brw/brw/boa/5924309239.html
68,2016-12-18 12:23,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5904800566,$1, (ft. lauderdale area),Owens 26' (1965),https://miami.craigslist.org/brw/brw/boa/5904800566.html
69,2016-12-18 12:23,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5902200754,$395000, (Fort. Lauderdale),Intrepid 40' C-C (2013),https://miami.craigslist.org/brw/brw/boa/5902200754.html
70,2016-12-18 12:22,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5910727822,$104900, (south fla),Contender 36' C-C Trip 300hp,https://miami.craigslist.org/brw/brw/boa/5910727822.html
71,2016-12-18 12:20,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5912002951,$159000, (Pompano Beach),2004 Cranchi Endurance 41,https://miami.craigslist.org/brw/brw/boa/5912002951.html
72,2016-12-18 12:14,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5918228965,$6400, (Ft lauderdale),2005 stratos 486 sf,https://miami.craigslist.org/brw/brw/boa/5918228965.html
73,2016-12-18 12:08,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5891388067,$7900, (Ft lauderdale),22' stingray boat,https://miami.craigslist.org/brw/brw/boa/5891388067.html
74,2016-12-18 11:54,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924269618,$500, (Downtown Davie),nice fishing boat,https://miami.craigslist.org/brw/brw/boa/5924269618.html
75,2016-12-18 11:49,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5900869436,$6000,,Crowline boat for sale,https://miami.craigslist.org/brw/brw/boa/5900869436.html
76,2016-12-18 11:36,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5909277431,,,LET US SELL YOUR BOAT,https://miami.craigslist.org/brw/brw/boa/5909277431.html
77,2016-12-18 11:35,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5902471435,$14900, (POMPANO BEACH),215 SEA RAY  2004 ALWAYS KEPT ON LIFT,https://miami.craigslist.org/brw/brw/boa/5902471435.html
78,2016-12-18 11:32,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5883630589,$3500, (Miramar),18ft Tunnel Hull with Mercury 200 speed boat (turnkey),https://miami.craigslist.org/brw/brw/boa/5883630589.html
79,2016-12-18 11:16,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924223675,$3500, (Wilton Manors),17ft Ranger Bass Boat,https://miami.craigslist.org/brw/brw/boa/5924223675.html
80,2016-12-18 11:08,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924213959,$69000, (Fort Lauderdale),1995 Bertram 30 Moppie,https://miami.craigslist.org/brw/brw/boa/5924213959.html
81,2016-12-18 10:56,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924183245,$8000, (FT MYERS),24 FT AQUASPORT( 225 YAMAHA),https://miami.craigslist.org/brw/brw/boa/5924183245.html
82,2016-12-18 10:55,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5905349303,$40, (Coral springs),Marrine battery wire 1 AWG red,https://miami.craigslist.org/brw/brw/boa/5905349303.html
83,2016-12-18 10:53,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5920162978,$8700, (broward),2006 NITRO 640LX  39 Hours 1 OWNER bass boat,https://miami.craigslist.org/brw/brw/boa/5920162978.html
84,2016-12-18 10:32,"No web page for this address 404 Error _____________
( return to )
( craigslist )
( homepage? )
 ------------- 
       O 
        O   ^__^
         o  (oo)\_______
            (__)\       )\/\
                ||----w |
                ||     ||",5924174950,$315,,1.2 HP Gamefisher Outboard Motor,https://miami.craigslist.org/brw/brw/boa/5924174950.html
